bülten no,fert no,cinsiyet,doğum tarihi gün,doğum tarihi ay,doğum tarihi yıl,yaş,doğum yeri,doğum yeri ülke kodu,uyruk,uyruk ülke kodu,yakınlık durumu,eğitim,okuma yazma durumu,eğitime devam etme durumu,devam edilen okul,çocuğun kendi masaüstü bilgisayarı,çocuğun kendi dizüstü bilgisayarı,çocuğun kendi tableti,çocuğun kendi cep telefonu,çocuğun kendi akıllı saati,çocuğun kendi oyun konsolu,bilgisayar oyunu oynama sıklığı,spor yapma sıklığı,kitap okuma sıklığı,diğer hobiler sıklığı,eğlenmek için dışarı çıkma sıklığı,internette gezinme sıklığı,tv programları izleme sıklığı,cep telefonu kullanım durumu,cep telefonu kullanım sıklığı,hafta içi cep telefonu ortalama kullanımı,hafta sonu cep telefonu ortalama kullanımı,cep telefonu konuşma amaçlı,cep telefonu mesaj amaçlı,cep telefonu sosyal medya amaçlı,cep telefonu oyun amaçlı,cep telefonu film amaçlı,cep telefonu müzik amaçlı,cep telefonu internette gezinme amaçlı,cep telefonu ders/ödev amaçlı,cep telefonu online derse katılma amaçlı,çocuk yarım saatte bir telefonunu kontrol ediyor,uyumadan son iş olarak telefon kontrol eder,uyanınca ilk iş olarak telefon kontrol eder,tv izlerken telefon kullanma,başkaları ile yemek yerken telefon kullanma,bilgisayar kullanım durumu,bilgisayar türü masaüstü,bilgisayar türü dizüstü,bilgisayar türü tablet,bilgisayar kullanım sıklığı,hafta içi ortalama bilgisayar kullanımı,hafta sonu ortalama bilgisayar kullanımı,bilgisayarda oyun oynama/indirme,bilgisayarda ders/sunum/ödev ,bilgisayarda online derse katılma,bilgisayarda müzik/film,bilgisayarda internette gezinme,bilgisayarda sosyal medya,internet kullanım durumu,internet kullanım sıklığı,hafta içi günde internet kullanım ortalaması,hafta sonu günde internet kullanım ortalaması,interneti ödev/ders amaçlı kullanma,interneti sosyal medya amaçlı kullanma,interneti eposta gönderme/alma amaçlı kullanma,interneti arama/mesaj amaçlı kullanma,interneti oyun indirme/oynama amaçlı kullanma,interneti müzik dinleme amaçlı kullanma,interneti video izleme amaçlı kullanma,interneti mal ve hizmetler hakkında bilgi amaçlı kullanma,internet üzerinden alışveriş yapma,internet üzerinden diğer,internet üzerinden diğer açıklama,sosyal medya kullanım durumu,youtube kullanımı,instagram kullanımı,twitter kullanımı,facebook kullanımı,tiktok kullanımı,snapchat kullanımı,pinterest kullanımı,diğer kullanılan sosyal medyalar,diğer kullanılan sosyal medyalar açıklama,sosyal medya kullanım sıklığı,hafta içi ortalama sosyal medya kullanımı,hafta sonu ortalama sosyal medya kullanımı,dijital oyun oynama,dijital oyun oynama sıklığı,hafta içi ortalama dijital oyun oynama,hafta sonu ortalama dijital oyun oynama,dijital oyun türü rol yapma,dijital oyun türü strateji,dijital oyun türü spor,dijital oyun türü macera,dijital oyun türü savaş,dijital oyun türü simülasyon,dijital oyunda çok fazla zaman harcama,ailesi çok fazla dijital oyun oynadığını düşünüyor,dijital oyun oynamadığı zaman kendini mutsuz hissediyor,fazla dijital oyun oynadığı için sorumluluklarını aksatıyor,planlanan süreden fazla dijital oyun oynama,ekran başında fazla zaman geçirmekten az ders çalışma,ekran başında fazla zaman geçirmekten aile ile daha az zaman geçirme,ekran başında fazla zaman geçirmekten az kitap okuma,ekran başında fazla zaman geçirmekten az uyku,ekran başında fazla zaman geçirmekten arkadasları ile az görüşme,çocuk ağırlık katsayısı
2445712447,6,2,25.0,6.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,2,1,2,2,5,5,6,13,6,23,13,1,17.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,9.0,,,1,17.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2977.95598587731
2446312502,3,2,11.0,7.0,2010,13,1,,1,,3,0,,1,2.0,2,2,1,1,2,2,6,13,13,6,23,6,13,1,16.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2.0,2.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,16.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,RESİM ÇİZME,1,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,16.0,4.0,3.0,1,16.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1,1,2,2,1931.1247327838
2446922102,3,1,28.0,12.0,2015,8,1,,1,,3,0,,1,2.0,2,2,2,2,2,2,5,13,6,13,6,13,6,1,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,1.0,1.0,1,17.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,2,2,2,1186.81441081206
2447521606,3,2,16.0,6.0,2008,15,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,5,6,6,23,6,13,1,16.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2.0,1.0,2.0,9.0,,,,,,,,,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,16.0,2.0,2.0,2,,,,,,,,,,,,,,,2,2,2,1,2,1743.89469835279
2447521606,4,1,15.0,12.0,2009,14,1,,1,,3,2,,1,3.0,2,2,1,1,2,2,5,13,5,13,13,6,13,1,16.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2.0,1.0,1.0,17.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1,16.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,2,,,,,,,,,,,,,,,2,2,2,2,2,1743.89469835279
2448125829,5,1,10.0,10.0,2008,15,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,13,23,13,13,13,13,1,16.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2,,,,,,,,,,,,,1,16.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,16.0,4.0,3.0,1,17.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,1,1,2,763.930315277104
2448125829,6,2,9.0,5.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,5,13,13,6,13,23,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,2.0,3.0,1,13.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2,2,1,2,2,763.930315277104
2448125829,7,1,26.0,10.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,2,1,2,2,5,13,13,13,23,23,13,1,13.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,13.0,2.0,2.0,1,13.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,763.930315277104
2448730313,3,1,6.0,7.0,2017,6,1,,1,,3,0,,1,0.0,2,2,2,1,2,2,5,5,5,5,5,6,6,1,16.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2,,,,,,,,,,,,,1,16.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,5.0,5.0,1,16.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,2,2404.28949219264
2449333810,6,1,23.0,2.0,2011,13,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,6,5,13,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1155.38100095829
2449333810,7,1,13.0,11.0,2013,10,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,6,5,13,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1155.38100095829
2449333810,8,2,28.0,5.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,13,6,5,13,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1155.38100095829
2449333810,9,1,24.0,8.0,2017,6,1,,1,,3,1,1.0,1,0.0,2,2,2,2,2,2,5,13,5,5,13,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1155.38100095829
2449932470,8,2,7.0,4.0,2013,10,1,,1,,3,1,2.0,2,,2,2,2,2,2,2,5,13,5,13,13,13,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,17.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,2,2,2,2,1559.83911869786
2450534660,4,1,13.0,11.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,5,5,5,6,6,13,1,17.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,2.0,2.0,1.0,16.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1,16.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,16.0,3.0,2.0,1,9.0,,,,,,,,,,,,,,1,1,1,1,2,1914.07415983148
2451137422,4,2,13.0,7.0,2012,11,1,,1,,3,2,,1,3.0,1,2,2,1,2,2,13,6,6,6,13,6,13,1,16.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1,1.0,2.0,2.0,17.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1,16.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,16.0,3.0,1.0,1,13.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1408.59580774105
2451740415,4,2,2.0,1.0,2012,12,1,,1,,8,2,,1,3.0,2,2,2,2,1,2,5,6,6,6,13,5,5,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1638.29115300535
2451740415,5,2,28.0,6.0,2017,6,1,,1,,8,0,,1,2.0,2,2,2,2,2,2,5,5,6,6,6,5,5,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1638.29115300535
2452341387,3,2,14.0,8.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,1,2,1,2,2,13,13,6,13,6,13,13,1,17.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1.0,1.0,17.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,9.0,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,13.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,2,2,2,1,812.810599414029
2452944073,4,1,25.0,8.0,2015,8,1,,1,,981,1,1.0,1,2.0,2,2,1,2,2,2,13,13,6,13,13,13,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,13.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1,13.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,13.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,2,2,2,1,2358.41039247162
2453550101,3,2,17.0,9.0,2009,14,1,,1,,3,3,,1,4.0,2,2,1,1,2,2,29,29,13,5,13,6,13,1,16.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1,17.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,16.0,2.0,3.0,2,,,,,,,,,,,,,,,1,1,1,1,1,3917.76889172731
2453550101,4,1,1.0,1.0,2013,11,1,,1,,3,2,,1,3.0,2,2,1,1,2,2,13,5,13,5,6,13,6,1,16.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1,17.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,1,1,1,1,2,3917.76889172731
2454155850,3,1,28.0,6.0,2012,11,1,,1,,3,1,1.0,1,2.0,1,2,2,1,2,2,6,13,6,6,6,6,6,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,16.0,2.0,2.0,1,17.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,1,1,1806.59966181967
2454155850,4,1,28.0,6.0,2012,11,1,,1,,3,1,1.0,1,2.0,1,2,2,1,2,2,6,13,6,6,6,6,6,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,16.0,2.0,2.0,1,17.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,1,1,1806.59966181967
2455609780,3,1,22.0,2.0,2013,11,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,6,5,6,13,6,13,1,17.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,17.0,5.0,5.0,1,17.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,2,2,778.45050501922
2456215066,3,1,18.0,5.0,2017,6,1,,1,,3,0,,1,2.0,2,1,2,2,2,1,13,5,6,5,13,5,6,2,,,,,,,,,,,,,,,,,,1,2.0,1.0,2.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,16.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,16.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,971.917251275652
2456817291,3,2,12.0,11.0,2011,12,1,,1,,3,2,,1,3.0,2,2,1,1,2,2,13,5,6,5,6,6,13,1,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,1.0,1,16.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2,2,2,2,1119.23106271611
2456817291,4,1,20.0,3.0,2015,9,1,,1,,3,1,1.0,1,2.0,2,2,1,1,2,2,6,13,13,6,6,6,6,1,16.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,16.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,1.0,1,16.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2,1,2,2,1119.23106271611
2457420640,4,1,8.0,6.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,1,1,1,1,2,5,13,13,13,13,13,6,1,16.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,1.0,1.0,9.0,,,,,,,,,1,16.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,2.0,1,13.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1581.49116119023
2458016876,6,2,4.0,3.0,2015,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,13,13,13,6,13,6,13,1,16.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,13.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,16.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1831.12663250819
2458620180,6,1,7.0,5.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,1,2,1,2,2,6,5,13,13,13,6,6,1,16.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,1.0,2.0,16.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,16.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2,,,,,,,,,,,,,1,16.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,2,2,1636.96420204595
2459225625,4,1,5.0,3.0,2010,14,1,,1,,3,2,,1,3.0,1,2,2,1,2,1,13,13,5,5,13,6,13,1,16.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,13.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,17.0,2.0,3.0,1,13.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,1772.24476227079
2459225625,5,2,14.0,3.0,2016,8,1,,1,,981,0,,1,0.0,2,2,2,2,2,2,5,5,13,13,6,6,23,1,16.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2,,,,,,,,,,,,,1,16.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,4.0,4.0,2,,,,,,,,,,,,,,,2,2,2,2,2,1772.24476227079
2459832198,3,2,28.0,7.0,2017,6,1,,1,,3,0,,1,2.0,2,2,1,2,2,2,6,5,6,13,6,13,5,1,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,16.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1,16.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,2.0,2.0,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2,2,2,2,1752.64701524801
2460444538,3,2,24.0,7.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,6,5,13,13,13,1,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,17.0,1.0,1.0,1,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1389.84054684261
2460444538,4,2,24.0,7.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,6,13,13,13,13,1,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,1.0,1.0,1,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1389.84054684261
2461047249,3,1,10.0,12.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,1,1,2,5,13,13,23,13,6,13,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2,,,,,,,,,,,,,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,16.0,3.0,3.0,1,17.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2,1,2,2,1861.53017603072
2461047249,4,2,10.0,12.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,13,6,13,13,6,13,1,16.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,2.0,1,9.0,,,,,,,,,,,,,,2,2,2,2,2,1861.53017603072
2461650711,3,1,13.0,8.0,2010,13,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,13,5,5,13,6,6,1,17.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,17.0,2.0,3.0,1,9.0,,,,,,,,,,,,,,1,1,1,2,2,1087.38871717607
2461650711,4,1,24.0,7.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,1,2,2,5,13,13,5,13,6,6,1,17.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,2,2,1,2,1087.38871717607
2461650711,5,2,14.0,6.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,2,1,2,2,5,5,6,5,6,13,6,1,17.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,9.0,,,,,,,,,,,,,,2,2,2,2,2,1087.38871717607
